Market_ID,Market,District,latitude,longitude
5476.0,Shevgaon APMC,Ahmednagar,19.27110039528985,74.63136217774408
2507.0,Junnar (Bhlhe) APMC,Pune,18.56390124691517,74.04359533511568
5195.0,Sakri APMC,Dhule,21.095321934798534,74.62977388849816
6272.0,Varud APMC,Amarawati,21.153251954293637,77.63506699911612
1117.0,Chamorshi APMC,Gadchiroli,19.872191903363227,79.79439919327353
3668.0,Mannargudi APMC,Thiruvarur,10.716190589548022,79.53336256610169
1565.0,Dhing APMC,Nagaon,26.28531882910798,92.64346583380282
1579.0,Dhubri APMC,Dhubri,26.209603783064516,90.27489199838709
2286.0,Jaggampet APMC,East Godavari,17.194907490862946,81.86728831593909
1987.0,Gossaigaon APMC,Kokrajhar,26.40313114363636,90.39093177454546
5682.0,Sontoli APMC,Kamrup,26.072841665671643,91.58054313781095
1569.0,Dholka APMC,Ahmedabad,22.956002204377338,72.4080722858201
298.0,Arang APMC,Raipur,19.80968764151515,81.48008486742424
159.0,Amadula APMC,Janjgir,21.92080092128514,82.75324257381526
1641.0,Doranpal APMC,Sukma,18.42306633333333,81.34416860555555
3125.0,Konta APMC,Sukma,18.42306633333333,81.34416860555555
456.0,Bagbahra APMC,Mahasamund,21.400180968217917,81.6530606877968
5726.0,Sukma APMC,Sukma,18.42306633333333,81.34416860555555
6140.0,Una APMC,Gir Somnath,20.904295085365852,70.76115620182927
3518.0,Mahuva (Anaval) APMC,Surat,21.204527528512585,73.04401978243628
5618.0,Sirsi APMC,Karwar (Uttar Kannad),,
1680.0,Edackattuvayal VFPCK APMC,Ernakulam,10.121855368641285,76.42678155504011
1712.0,Erath VFPCK APMC,Pathanamthitta,9.342696459044369,76.74801311262799
1046.0,Budhar APMC,Shehdol,23.559730481358024,81.31838584265432
4444.0,Palus APMC,Sangli,17.129705121662468,74.57199502216625
4301.0,Nuiland APMC,Dimapur,25.836168754347824,93.78492358695652
2018.0,Gummidipoondy APMC,Kancheepuram,12.909145331410256,79.80886076858974
562.0,Bansi APMC,Siddharth Nagar,27.22167912933333,82.841403852
1860.0,Gariyaband APMC,Gariyaband,21.182867063235296,81.7827582492647
1327.0,Chura APMC,Gariyaband,21.182867063235296,81.7827582492647
813.0,Bhatapara APMC,Balodabazar,21.41955707017544,81.55251580935673
5696.0,Sreekandapuram VFPCK APMC,Kannur,11.944579475328084,75.50032171758531
3798.0,Melocr VFPCK APMC,Thirssur,10.4221863666,76.2166859564
4628.0,Pazhayannur VFPCK APMC,Thirssur,10.4221863666,76.2166859564
3727.0,Mattathur VFPCK APMC,Thirssur,10.4221863666,76.2166859564
772.0,Bhagepalli APMC,Kolar,13.1155272990991,78.21080382792793
721.0,Belthangdi APMC,Mangalore (Dakshin Kannad),12.870742132618027,75.12199814077253
6109.0,Udupi APMC,Udupi,13.438501810334348,74.8117766899696
3479.0,Madikeri APMC,Madikeri (Kodagu),12.351887166478875,75.83909581934272
2407.0,Jaspur APMC,Jashpur,22.753672019473687,83.85812806842105
643.0,Barpeta Road APMC,Barpeta,26.327611050617286,90.9596279617284
2720.0,Kanker APMC,Kanker,20.002478413636364,80.95378349829546
4466.0,Pandariya APMC,Kabirdham,22.037693249387754,81.28937797387755
25.0,Abhanpur APMC,Raipur,19.80968764151515,81.48008486742424
3223.0,Kukanar APMC,Sukma,18.42306633333333,81.34416860555555
3107.0,Kollapur APMC,Mahbubnagar,16.723318355263157,77.93058138859648
3146.0,Koregaon APMC,Satara,17.65499656240713,74.12936873239227
3740.0,Mawkyrwat APMC,South West Khasi Hills,25.449385242857144,91.46125201428572
699.0,Beed APMC,Beed,18.942989870087978,75.83204693636364
703.0,Begu APMC,Chittorgarh,24.756292206405693,74.63133064234876
2614.0,Kalayat APMC,Kaithal,29.777380614634147,76.42778266829268
2054.0,Hadgaon (Tamsa) APMC,Nanded,19.11240553165646,77.61741057707705
23.0,Aatpadi APMC,Sangli,17.129705121662468,74.57199502216625
3340.0,Lalbarra APMC,Balaghat,21.82832814,80.250441515
5027.0,Raniwara APMC,Sanchore,,
4440.0,Pallipattu APMC,Kancheepuram,12.909145331410256,79.80886076858974
3484.0,Madurai APMC,Madurai,9.951936494545455,78.07513992628571
3389.0,Laxmangarh - Barodamev APMC,Alwar,27.510668904320987,76.63584276152264
3486.0,Maduranthagam APMC,Kancheepuram,12.909145331410256,79.80886076858974
936.0,Bikaner (Grain) APMC,Bikaner,28.09863934691358,73.38999062962962
2088.0,HanumangarhTown APMC,Hanumangarh,29.270062949222794,74.73108364715026
