commodity,market,district,modal_price
Paddy (Common),Deori APMC,Sagar,1800.0
Bengal Gram (Gram)(Whole),Deori APMC,Sagar,5180.0
Green Peas,Bina APMC,Sagar,3852.0
Black Gram (Urd Beans)(Whole),Bina APMC,Sagar,7700.0
Wheat,Banda APMC,Sagar,2600.0
Maize,Banda APMC,Sagar,1495.0
buttery,Bamora APMC,Sagar,2820.0
Mustard,Bamora APMC,Sagar,5115.0
Wheat,Chaakghat APMC,Rewa,2450.0
Paddy (Common),Chaakghat APMC,Rewa,2271.0
Lak (Teora),Chaakghat APMC,Rewa,3000.0
Wheat,Baikunthpur APMC,Rewa,2400.0
Wheat,Narsinghgarh APMC,Rajgarh,2465.0
Wheat,Narsinghgarh APMC,Rajgarh,2600.0
Bengal Gram (Gram)(Whole),Narsinghgarh APMC,Rajgarh,4250.0
Wheat,Kurawar APMC,Rajgarh,2480.0
Paddy (Common),Bareli APMC,Raisen,4025.0
Paddy (Common),Bareli APMC,Raisen,4200.0
Wheat,Panna APMC,Panna,2380.0
Wheat,Panna APMC,Panna,2432.0
Bengal Gram (Gram)(Whole),Panna APMC,Panna,5411.0
Mustard,Ajaygarh APMC,Panna,6500.0
Green Peas,Ajaygarh APMC,Panna,3820.0
Soyabean,Neemuch APMC,Neemuch,5340.0
Soyabean,Manasa APMC,Neemuch,4000.0
Linseed,Manasa APMC,Neemuch,7720.0
Garlic,Manasa APMC,Neemuch,8000.0
Coriander (Leaves),Manasa APMC,Neemuch,6900.0
Garlic,Javad APMC,Neemuch,6000.0
Soyabean,Tendukheda APMC,Narsinghpur,4700.0
Soyabean,Tendukheda APMC,Narsinghpur,4700.0
Wheat,Narsinghpur APMC,Narsinghpur,2450.0
Wheat,Narsinghpur APMC,Narsinghpur,2430.0
Gur (Jaggery),Narsinghpur APMC,Narsinghpur,3375.0
Bengal Gram (Gram)(Whole),Begamganj APMC,Raisen,5305.0
Gur (Jaggery),Kareli APMC,Narsinghpur,3800.0
Lak (Teora),Begamganj APMC,Raisen,2700.0
Paddy (Common),Begamganj APMC,Raisen,3850.0
Soyabean,Kurawar APMC,Rajgarh,5555.0
Lentil (Masur)(Whole),Kurawar APMC,Rajgarh,5705.0
Wheat,Khujner APMC,Rajgarh,2435.0
Soyabean,Khujner APMC,Rajgarh,5150.0
Lentil (Masur)(Whole),Khujner APMC,Rajgarh,5925.0
Bengal Gram (Gram)(Whole),Khujner APMC,Rajgarh,4780.0
Soyabean,Jeerapur APMC,Rajgarh,5395.0
Mustard,Jeerapur APMC,Rajgarh,5925.0
Coriander (Leaves),Jeerapur APMC,Rajgarh,9225.0
Wheat,Udaipura APMC,Raisen,2385.0
Paddy (Common),Udaipura APMC,Raisen,4200.0
Green Gram (Moong)(Whole),Udaipura APMC,Raisen,7905.0
Wheat,Obedullaganj APMC,Raisen,2650.0
Paddy (Common),Obedullaganj APMC,Raisen,4000.0
Paddy (Common),Obedullaganj APMC,Raisen,3750.0
Paddy (Common),Obedullaganj APMC,Raisen,4055.0
Paddy (Common),Gairatganj APMC,Raisen,4170.0
Bengal Gram (Gram)(Whole),Gairatganj APMC,Raisen,5137.0
Soyabean,Begamganj APMC,Raisen,5400.0
Maize,Begamganj APMC,Raisen,1585.0
Maize,Rahatgarh APMC,Sagar,1550.0
Cauliflower,Pipariya (F&V) APMC,Hoshangabad,700.0
Brinjal,Pipariya (F&V) APMC,Hoshangabad,800.0
Mustard,Mow APMC,Bhind,6390.0
Wheat,Gohad APMC,Bhind,2450.0
Bajra (Pearl Millet/Cumbu),Bhind APMC,Bhind,2191.0
Wheat,Alampur APMC,Bhind,2413.0
Wheat,Alampur APMC,Bhind,2430.0
Wheat,Alampur APMC,Bhind,2428.0
Paddy (Common),Alampur APMC,Bhind,3785.0
Soyabean,Bhensdehi APMC,Betul,5421.0
Paddy (Common),Berasia APMC,Bhopal,4050.0
Wheat,Betul APMC,Betul,2550.0
Arhar (Tur/Red Gram)(Whole),Betul APMC,Betul,8111.0
Arhar (Tur/Red Gram)(Whole),Betul APMC,Betul,6199.0
Paddy (Common),Varaseoni APMC,Balaghat,3025.0
Wheat,Katangi APMC,Balaghat,2200.0
Paddy (Common),Katangi APMC,Balaghat,1895.0
Wheat,Sendhwa APMC,Badwani,2525.0
Cotton,Sendhwa APMC,Badwani,7500.0
Soyabean,Khetia APMC,Badwani,5520.0
Mustard,Betul APMC,Betul,5100.0
Soyabean,Berasia APMC,Bhopal,5260.0
Soyabean,Berasia APMC,Bhopal,5505.0
Bengal Gram (Gram)(Whole),Bhopal APMC,Bhopal,5365.0
Bengal Gram (Gram)(Whole),LavKush Nagar (Laundi) APMC,Chhatarpur,5180.0
Soyabean,Chhatarpur APMC,Chhatarpur,5005.0
Mustard,Chhatarpur APMC,Chhatarpur,5950.0
Maize,Chhatarpur APMC,Chhatarpur,1655.0
Wheat,Bijawar APMC,Chhatarpur,2405.0
Soyabean,Bijawar APMC,Chhatarpur,4802.0
Soyabean,Badamalhera APMC,Chhatarpur,4800.0
Wheat,Burhanpur APMC,Burhanpur,2500.0
Soyabean,Burhanpur APMC,Burhanpur,5157.0
Cotton,Burhanpur APMC,Burhanpur,7465.0
Tomato,Burhanpur (F&V) APMC,Burhanpur,1000.0
Lemon,Burhanpur (F&V) APMC,Burhanpur,2500.0
Guar,Burhanpur (F&V) APMC,Burhanpur,3500.0
Cucumbar (Kheera),Burhanpur (F&V) APMC,Burhanpur,1350.0
Brinjal,Burhanpur (F&V) APMC,Burhanpur,1200.0
Bitter gourd,Burhanpur (F&V) APMC,Burhanpur,3000.0
Wheat,Bhopal APMC,Bhopal,2550.0
Soyabean,Bhopal APMC,Bhopal,5400.0
Green Gram (Moong)(Whole),Bhopal APMC,Bhopal,7000.0
Maize,Khetia APMC,Badwani,1585.0
Wheat,Badwani APMC,Badwani,2300.0
Sponge gourd,Badwani (F&V) APMC,Badwani,2000.0
Potato,Badwani (F&V) APMC,Badwani,1000.0
Cowpea (Veg),Poothadi VFPCK APMC,Wayanad,2900.0
Cowpea (Veg),Muttil VFPCK APMC,Wayanad,2700.0
Coffee,Kalpetta APMC,Wayanad,20900.0
Tomato,Parassala APMC,Thiruvananthapuram,5000.0
Papaya,Parassala APMC,Thiruvananthapuram,4000.0
Green Chilli,Parassala APMC,Thiruvananthapuram,8000.0
Elephant Yam (Suran)/Amorphophallus,Parassala APMC,Thiruvananthapuram,4000.0
Cucumbar (Kheera),Parassala APMC,Thiruvananthapuram,4500.0
Cowpea (Veg),Parassala APMC,Thiruvananthapuram,6500.0
